path,expected_class,predicted_class,confidence,is_uncertain
data\external_test_realwaste\metal\Metal_385.jpg,metal,trash,0.945788,False
data\external_test_realwaste\metal\Metal_386.jpg,metal,trash,0.974248,False
data\external_test_realwaste\metal\Metal_387.jpg,metal,trash,0.938867,False
data\external_test_realwaste\metal\Metal_388.jpg,metal,trash,0.9963,False
data\external_test_realwaste\metal\Metal_39.jpg,metal,plastic,0.503041,True
data\external_test_realwaste\metal\Metal_391.jpg,metal,trash,0.73205,False
data\external_test_realwaste\metal\Metal_392.jpg,metal,trash,0.51627,True
data\external_test_realwaste\metal\Metal_393.jpg,metal,trash,0.8412,False
data\external_test_realwaste\metal\Metal_394.jpg,metal,paper,0.795078,False
data\external_test_realwaste\metal\Metal_395.jpg,metal,paper,0.670793,False
data\external_test_realwaste\metal\Metal_396.jpg,metal,paper,0.496273,True
data\external_test_realwaste\metal\Metal_397.jpg,metal,paper,0.789275,False
data\external_test_realwaste\metal\Metal_398.jpg,metal,cardboard,0.838035,False
data\external_test_realwaste\metal\Metal_399.jpg,metal,trash,0.754262,False
data\external_test_realwaste\metal\Metal_40.jpg,metal,cardboard,0.511708,True
data\external_test_realwaste\metal\Metal_400.jpg,metal,trash,0.882514,False
data\external_test_realwaste\metal\Metal_402.jpg,metal,trash,0.525667,True
data\external_test_realwaste\metal\Metal_403.jpg,metal,trash,0.348216,True
data\external_test_realwaste\metal\Metal_404.jpg,metal,trash,0.649899,False
data\external_test_realwaste\metal\Metal_405.jpg,metal,trash,0.778773,False
data\external_test_realwaste\metal\Metal_406.jpg,metal,trash,0.639272,False
data\external_test_realwaste\metal\Metal_408.jpg,metal,cardboard,0.682311,False
data\external_test_realwaste\metal\Metal_409.jpg,metal,trash,0.473697,True
data\external_test_realwaste\metal\Metal_414.jpg,metal,cardboard,0.530429,True
data\external_test_realwaste\metal\Metal_415.jpg,metal,trash,0.593295,True
data\external_test_realwaste\metal\Metal_418.jpg,metal,trash,0.523898,True
data\external_test_realwaste\metal\Metal_419.jpg,metal,trash,0.419945,True
data\external_test_realwaste\metal\Metal_42.jpg,metal,trash,0.920634,False
data\external_test_realwaste\metal\Metal_420.jpg,metal,trash,0.979173,False
data\external_test_realwaste\metal\Metal_421.jpg,metal,trash,0.961797,False
data\external_test_realwaste\metal\Metal_422.jpg,metal,paper,0.828737,False
data\external_test_realwaste\metal\Metal_423.jpg,metal,trash,0.822989,False
data\external_test_realwaste\metal\Metal_424.jpg,metal,trash,0.969055,False
data\external_test_realwaste\metal\Metal_425.jpg,metal,trash,0.946653,False
data\external_test_realwaste\metal\Metal_426.jpg,metal,trash,0.703421,False
data\external_test_realwaste\metal\Metal_428.jpg,metal,trash,0.847516,False
data\external_test_realwaste\metal\Metal_429.jpg,metal,trash,0.563395,True
data\external_test_realwaste\metal\Metal_433.jpg,metal,trash,0.837937,False
data\external_test_realwaste\metal\Metal_434.jpg,metal,paper,0.829193,False
data\external_test_realwaste\metal\Metal_435.jpg,metal,trash,0.865784,False
data\external_test_realwaste\metal\Metal_436.jpg,metal,cardboard,0.774896,False
data\external_test_realwaste\metal\Metal_437.jpg,metal,trash,0.446799,True
data\external_test_realwaste\metal\Metal_438.jpg,metal,cardboard,0.363549,True
data\external_test_realwaste\metal\Metal_443.jpg,metal,paper,0.67304,False
data\external_test_realwaste\metal\Metal_444.jpg,metal,trash,0.531108,True
data\external_test_realwaste\metal\Metal_446.jpg,metal,paper,0.995556,False
data\external_test_realwaste\metal\Metal_45.jpg,metal,trash,0.633194,False
data\external_test_realwaste\metal\Metal_450.jpg,metal,trash,0.755091,False
data\external_test_realwaste\metal\Metal_453.jpg,metal,plastic,0.43789,True
data\external_test_realwaste\metal\Metal_454.jpg,metal,plastic,0.403912,True
data\external_test_realwaste\metal\Metal_455.jpg,metal,plastic,0.377495,True
data\external_test_realwaste\metal\Metal_457.jpg,metal,trash,0.565267,True
data\external_test_realwaste\metal\Metal_459.jpg,metal,trash,0.987253,False
data\external_test_realwaste\metal\Metal_461.jpg,metal,trash,0.632563,False
data\external_test_realwaste\metal\Metal_462.jpg,metal,cardboard,0.708215,False
data\external_test_realwaste\metal\Metal_463.jpg,metal,trash,0.969499,False
data\external_test_realwaste\metal\Metal_464.jpg,metal,plastic,0.570216,True
data\external_test_realwaste\metal\Metal_466.jpg,metal,paper,0.64889,False
data\external_test_realwaste\metal\Metal_467.jpg,metal,plastic,0.798338,False
data\external_test_realwaste\metal\Metal_468.jpg,metal,paper,0.662178,False
data\external_test_realwaste\metal\Metal_469.jpg,metal,plastic,0.583244,True
data\external_test_realwaste\metal\Metal_470.jpg,metal,plastic,0.681096,False
data\external_test_realwaste\metal\Metal_471.jpg,metal,cardboard,0.383735,True
data\external_test_realwaste\metal\Metal_473.jpg,metal,cardboard,0.49098,True
data\external_test_realwaste\metal\Metal_474.jpg,metal,trash,0.679471,False
data\external_test_realwaste\metal\Metal_475.jpg,metal,glass,0.369529,True
data\external_test_realwaste\metal\Metal_476.jpg,metal,plastic,0.965448,False
data\external_test_realwaste\metal\Metal_477.jpg,metal,glass,0.568995,True
data\external_test_realwaste\metal\Metal_478.jpg,metal,trash,0.480595,True
data\external_test_realwaste\metal\Metal_480.jpg,metal,plastic,0.456267,True
data\external_test_realwaste\metal\Metal_482.jpg,metal,trash,0.552669,True
data\external_test_realwaste\metal\Metal_483.jpg,metal,plastic,0.496087,True
data\external_test_realwaste\metal\Metal_484.jpg,metal,trash,0.301102,True
data\external_test_realwaste\metal\Metal_487.jpg,metal,trash,0.719098,False
data\external_test_realwaste\metal\Metal_489.jpg,metal,trash,0.686262,False
data\external_test_realwaste\metal\Metal_491.jpg,metal,trash,0.864444,False
data\external_test_realwaste\metal\Metal_495.jpg,metal,cardboard,0.811211,False
data\external_test_realwaste\metal\Metal_496.jpg,metal,trash,0.783125,False
data\external_test_realwaste\metal\Metal_497.jpg,metal,trash,0.369992,True
data\external_test_realwaste\metal\Metal_505.jpg,metal,trash,0.498828,True
data\external_test_realwaste\metal\Metal_506.jpg,metal,trash,0.888902,False
data\external_test_realwaste\metal\Metal_507.jpg,metal,trash,0.705418,False
data\external_test_realwaste\metal\Metal_508.jpg,metal,trash,0.985629,False
data\external_test_realwaste\metal\Metal_509.jpg,metal,trash,0.985485,False
data\external_test_realwaste\metal\Metal_511.jpg,metal,trash,0.61386,False
data\external_test_realwaste\metal\Metal_514.jpg,metal,paper,0.558935,True
data\external_test_realwaste\metal\Metal_515.jpg,metal,cardboard,0.498183,True
data\external_test_realwaste\metal\Metal_516.jpg,metal,paper,0.826775,False
data\external_test_realwaste\metal\Metal_517.jpg,metal,paper,0.333232,True
data\external_test_realwaste\metal\Metal_518.jpg,metal,cardboard,0.558942,True
data\external_test_realwaste\metal\Metal_519.jpg,metal,cardboard,0.526248,True
data\external_test_realwaste\metal\Metal_520.jpg,metal,cardboard,0.768512,False
data\external_test_realwaste\metal\Metal_521.jpg,metal,cardboard,0.7779,False
data\external_test_realwaste\metal\Metal_522.jpg,metal,trash,0.397142,True
data\external_test_realwaste\metal\Metal_523.jpg,metal,trash,0.623967,False
data\external_test_realwaste\metal\Metal_524.jpg,metal,plastic,0.702323,False
data\external_test_realwaste\metal\Metal_526.jpg,metal,plastic,0.844817,False
data\external_test_realwaste\metal\Metal_527.jpg,metal,paper,0.402438,True
data\external_test_realwaste\metal\Metal_528.jpg,metal,trash,0.476342,True
data\external_test_realwaste\metal\Metal_531.jpg,metal,trash,0.851248,False
data\external_test_realwaste\metal\Metal_533.jpg,metal,trash,0.506197,True
data\external_test_realwaste\metal\Metal_535.jpg,metal,trash,0.942902,False
data\external_test_realwaste\metal\Metal_537.jpg,metal,paper,0.518471,True
data\external_test_realwaste\metal\Metal_538.jpg,metal,trash,0.781654,False
data\external_test_realwaste\metal\Metal_539.jpg,metal,trash,0.883898,False
data\external_test_realwaste\metal\Metal_54.jpg,metal,trash,0.881614,False
data\external_test_realwaste\metal\Metal_541.jpg,metal,plastic,0.460802,True
data\external_test_realwaste\metal\Metal_542.jpg,metal,plastic,0.926917,False
data\external_test_realwaste\metal\Metal_543.jpg,metal,trash,0.532124,True
data\external_test_realwaste\metal\Metal_544.jpg,metal,trash,0.815493,False
data\external_test_realwaste\metal\Metal_546.jpg,metal,cardboard,0.795696,False
data\external_test_realwaste\metal\Metal_547.jpg,metal,cardboard,0.431596,True
data\external_test_realwaste\metal\Metal_548.jpg,metal,trash,0.93213,False
data\external_test_realwaste\metal\Metal_549.jpg,metal,trash,0.680888,False
data\external_test_realwaste\metal\Metal_550.jpg,metal,trash,0.706151,False
data\external_test_realwaste\metal\Metal_552.jpg,metal,trash,0.919658,False
data\external_test_realwaste\metal\Metal_553.jpg,metal,trash,0.713925,False
data\external_test_realwaste\metal\Metal_554.jpg,metal,trash,0.615837,False
data\external_test_realwaste\metal\Metal_555.jpg,metal,trash,0.964566,False
data\external_test_realwaste\metal\Metal_558.jpg,metal,cardboard,0.505082,True
data\external_test_realwaste\metal\Metal_560.jpg,metal,cardboard,0.554304,True
data\external_test_realwaste\metal\Metal_561.jpg,metal,cardboard,0.63986,False
data\external_test_realwaste\metal\Metal_562.jpg,metal,trash,0.574599,True
data\external_test_realwaste\metal\Metal_563.jpg,metal,cardboard,0.727854,False
data\external_test_realwaste\metal\Metal_564.jpg,metal,trash,0.704834,False
data\external_test_realwaste\metal\Metal_565.jpg,metal,trash,0.945684,False
data\external_test_realwaste\metal\Metal_566.jpg,metal,cardboard,0.694582,False
data\external_test_realwaste\metal\Metal_567.jpg,metal,glass,0.990342,False
data\external_test_realwaste\metal\Metal_569.jpg,metal,cardboard,0.729204,False
data\external_test_realwaste\metal\Metal_570.jpg,metal,cardboard,0.475292,True
data\external_test_realwaste\metal\Metal_571.jpg,metal,cardboard,0.847067,False
data\external_test_realwaste\metal\Metal_572.jpg,metal,glass,0.427092,True
data\external_test_realwaste\metal\Metal_573.jpg,metal,trash,0.682477,False
data\external_test_realwaste\metal\Metal_574.jpg,metal,cardboard,0.998362,False
data\external_test_realwaste\metal\Metal_575.jpg,metal,cardboard,0.987941,False
data\external_test_realwaste\metal\Metal_578.jpg,metal,cardboard,0.864219,False
data\external_test_realwaste\metal\Metal_583.jpg,metal,cardboard,0.797982,False
data\external_test_realwaste\metal\Metal_585.jpg,metal,trash,0.391238,True
data\external_test_realwaste\metal\Metal_586.jpg,metal,cardboard,0.521222,True
data\external_test_realwaste\metal\Metal_587.jpg,metal,trash,0.532279,True
data\external_test_realwaste\metal\Metal_588.jpg,metal,trash,0.453031,True
data\external_test_realwaste\metal\Metal_589.jpg,metal,trash,0.796739,False
data\external_test_realwaste\metal\Metal_591.jpg,metal,trash,0.718913,False
data\external_test_realwaste\metal\Metal_592.jpg,metal,trash,0.529108,True
data\external_test_realwaste\metal\Metal_593.jpg,metal,cardboard,0.78363,False
data\external_test_realwaste\metal\Metal_594.jpg,metal,trash,0.887423,False
data\external_test_realwaste\metal\Metal_595.jpg,metal,cardboard,0.434194,True
data\external_test_realwaste\metal\Metal_596.jpg,metal,trash,0.350149,True
data\external_test_realwaste\metal\Metal_597.jpg,metal,cardboard,0.63785,False
data\external_test_realwaste\metal\Metal_598.jpg,metal,cardboard,0.508296,True
data\external_test_realwaste\metal\Metal_599.jpg,metal,plastic,0.628337,False
data\external_test_realwaste\metal\Metal_60.jpg,metal,trash,0.854437,False
data\external_test_realwaste\metal\Metal_600.jpg,metal,trash,0.438545,True
data\external_test_realwaste\metal\Metal_602.jpg,metal,cardboard,0.897679,False
data\external_test_realwaste\metal\Metal_603.jpg,metal,plastic,0.557488,True
data\external_test_realwaste\metal\Metal_604.jpg,metal,plastic,0.583537,True
data\external_test_realwaste\metal\Metal_605.jpg,metal,trash,0.312844,True
data\external_test_realwaste\metal\Metal_608.jpg,metal,paper,0.258139,True
data\external_test_realwaste\metal\Metal_61.jpg,metal,trash,0.650584,False
data\external_test_realwaste\metal\Metal_613.jpg,metal,trash,0.718236,False
data\external_test_realwaste\metal\Metal_614.jpg,metal,cardboard,0.51484,True
data\external_test_realwaste\metal\Metal_615.jpg,metal,trash,0.71663,False
data\external_test_realwaste\metal\Metal_616.jpg,metal,cardboard,0.768821,False
data\external_test_realwaste\metal\Metal_619.jpg,metal,cardboard,0.900601,False
data\external_test_realwaste\metal\Metal_62.jpg,metal,trash,0.786409,False
data\external_test_realwaste\metal\Metal_620.jpg,metal,trash,0.85033,False
data\external_test_realwaste\metal\Metal_621.jpg,metal,trash,0.813456,False
data\external_test_realwaste\metal\Metal_622.jpg,metal,trash,0.998868,False
data\external_test_realwaste\metal\Metal_624.jpg,metal,trash,0.978942,False
data\external_test_realwaste\metal\Metal_625.jpg,metal,trash,0.953576,False
data\external_test_realwaste\metal\Metal_626.jpg,metal,trash,0.981901,False
data\external_test_realwaste\metal\Metal_627.jpg,metal,trash,0.811132,False
data\external_test_realwaste\metal\Metal_628.jpg,metal,cardboard,0.924437,False
data\external_test_realwaste\metal\Metal_629.jpg,metal,trash,0.710268,False
data\external_test_realwaste\metal\Metal_63.jpg,metal,trash,0.696342,False
data\external_test_realwaste\metal\Metal_631.jpg,metal,cardboard,0.462371,True
data\external_test_realwaste\metal\Metal_632.jpg,metal,cardboard,0.513573,True
data\external_test_realwaste\metal\Metal_633.jpg,metal,trash,0.954495,False
data\external_test_realwaste\metal\Metal_635.jpg,metal,trash,0.868721,False
data\external_test_realwaste\metal\Metal_636.jpg,metal,trash,0.993619,False
data\external_test_realwaste\metal\Metal_639.jpg,metal,trash,0.930803,False
data\external_test_realwaste\metal\Metal_64.jpg,metal,trash,0.989858,False
data\external_test_realwaste\metal\Metal_640.jpg,metal,trash,0.805368,False
data\external_test_realwaste\metal\Metal_641.jpg,metal,trash,0.82922,False
data\external_test_realwaste\metal\Metal_642.jpg,metal,trash,0.624955,False
data\external_test_realwaste\metal\Metal_643.jpg,metal,trash,0.802681,False
data\external_test_realwaste\metal\Metal_644.jpg,metal,trash,0.57958,True
data\external_test_realwaste\metal\Metal_649.jpg,metal,cardboard,0.471985,True
data\external_test_realwaste\metal\Metal_65.jpg,metal,plastic,0.424505,True
data\external_test_realwaste\metal\Metal_651.jpg,metal,trash,0.348874,True
data\external_test_realwaste\metal\Metal_653.jpg,metal,trash,0.755413,False
data\external_test_realwaste\metal\Metal_654.jpg,metal,glass,0.411111,True
data\external_test_realwaste\metal\Metal_657.jpg,metal,trash,0.494218,True
data\external_test_realwaste\metal\Metal_659.jpg,metal,trash,0.989053,False
data\external_test_realwaste\metal\Metal_660.jpg,metal,cardboard,0.691772,False
data\external_test_realwaste\metal\Metal_661.jpg,metal,trash,0.688036,False
data\external_test_realwaste\metal\Metal_662.jpg,metal,paper,0.507825,True
data\external_test_realwaste\metal\Metal_663.jpg,metal,paper,0.794425,False
data\external_test_realwaste\metal\Metal_664.jpg,metal,paper,0.555518,True
data\external_test_realwaste\metal\Metal_665.jpg,metal,paper,0.593274,True
data\external_test_realwaste\metal\Metal_666.jpg,metal,paper,0.934541,False
data\external_test_realwaste\metal\Metal_668.jpg,metal,trash,0.844666,False
data\external_test_realwaste\metal\Metal_669.jpg,metal,paper,0.466951,True
data\external_test_realwaste\metal\Metal_67.jpg,metal,glass,0.739209,False
data\external_test_realwaste\metal\Metal_670.jpg,metal,cardboard,0.404801,True
data\external_test_realwaste\metal\Metal_672.jpg,metal,paper,0.524962,True
data\external_test_realwaste\metal\Metal_673.jpg,metal,paper,0.869881,False
data\external_test_realwaste\metal\Metal_675.jpg,metal,trash,0.942425,False
data\external_test_realwaste\metal\Metal_676.jpg,metal,trash,0.898007,False
data\external_test_realwaste\metal\Metal_677.jpg,metal,trash,0.785241,False
data\external_test_realwaste\metal\Metal_678.jpg,metal,trash,0.728777,False
data\external_test_realwaste\metal\Metal_679.jpg,metal,trash,0.977882,False
data\external_test_realwaste\metal\Metal_680.jpg,metal,trash,0.916262,False
data\external_test_realwaste\metal\Metal_681.jpg,metal,trash,0.945642,False
data\external_test_realwaste\metal\Metal_682.jpg,metal,trash,0.970308,False
data\external_test_realwaste\metal\Metal_683.jpg,metal,trash,0.976275,False
data\external_test_realwaste\metal\Metal_684.jpg,metal,trash,0.979526,False
data\external_test_realwaste\metal\Metal_685.jpg,metal,trash,0.911628,False
